TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID
2020-11-06 00:00:00,TXN00003913,A00003918,PLC00001790,2014-04-21,2020-10-22,2020-10-27,Motor,124.08,9000,Jeanette Roberson,1330 North Mission Boulevard,,Fayetteville,AR,72701,754-69-9934,Y,62,99,Y,2,L,Rent,MI,059486044,BMIT04681798767883,High School,A,Minor Loss,Ambulance,1,1,AK,Anchorage,19,AGENT00736,VNDR00399
2020-11-06 00:00:00,TXN00003914,A00002071,PLC00003324,2016-05-09,2020-11-01,2020-11-02,Motor,74.87,1000,Emily Gordon,12 17th Place,,Tybee Island,GA,31328,506-90-3276,Y,33,57,Y,3,L,Rent,MI,119937019,NURP44999194092352,High School,A,Major Loss,Police,1,1,CO,Arvada,22,AGENT00287,VNDR00087
2020-11-06 00:00:00,TXN00003915,A00008414,PLC00006466,2017-09-07,2020-10-27,2020-10-30,Property,113.28,26000,Bessie Mohr,115 Colemont Court,,Nashville,TN,37013,827-11-8188,N,34,107,Y,7,M,Rent,MI,059083418,MBGH08703210243331,High School,A,Total Loss,Ambulance,0,1,AR,North Little Rock,13,AGENT00524,VNDR00399
2020-11-06 00:00:00,TXN00003916,A00004185,PLC00003616,2014-06-09,2020-10-27,2020-10-30,Life,81.31,89000,Victor Padel,816 West 19th Avenue,,Anchorage,AK,99503,072-71-9401,N,49,103,Y,3,M,Mortgage,HI,072814350,QBOD58230431414372,NA,A,Minor Loss,Ambulance,1,1,GA,Savannah,3,AGENT00049,VNDR00519
2020-11-06 00:00:00,TXN00003917,A00007659,PLC00005453,2019-02-03,2020-11-04,2020-11-04,Health,101.53,12000,Gail Trotman,5611 North 61st Avenue,,Glendale,AZ,85301,066-94-2651,N,27,114,Y,2,H,Mortgage,MI,016800485,XHMR77254517084223,College,A,Minor Loss,Ambulance,0,0,AZ,Glendale,18,AGENT00675,VNDR00508
2020-11-06 00:00:00,TXN00003918,A00004054,PLC00002558,2011-09-05,2020-10-26,2020-10-31,Property,109.91,20000,Michael Floyd,10277 West 52nd Place,#211,Wheat Ridge,CO,80033,394-09-5143,Y,45,105,Y,2,M,Mortgage,LI,010010459,IZNF29279458211726,College,A,Minor Loss,Other,1,1,GA,Savannah,21,AGENT01057,
2020-11-06 00:00:00,TXN00003919,A00008219,PLC00004135,2012-06-09,2020-11-02,2020-11-03,Travel,57.08,3000,Andre Cirilo,93 Hamlin Street,,Manchester,CT,06040,696-37-8034,Y,38,107,Y,5,H,Rent,MI,087535637,IYWL21717640994557,Bachelor,D,Minor Loss,Police,1,1,CT,Manchester,14,AGENT00803,VNDR00422
2020-11-06 00:00:00,TXN00003920,A00004781,PLC00007688,2012-05-04,2020-10-17,2020-10-22,Travel,98.91,3000,Jean Jones,6108 Iris Way,,Arvada,CO,80004,416-47-9544,Y,34,84,N,2,M,Rent,HI,037789598,TQYP88776534809564,Bachelor,A,Minor Loss,Ambulance,0,0,MA,Burlington,19,AGENT00811,VNDR00096
2020-11-06 00:00:00,TXN00003921,A00000353,PLC00005837,2010-07-18,2020-11-04,2020-11-04,Property,128.06,25000,John Mckee,424 Callan Avenue,#216,San Leandro,CA,94577,070-87-2424,Y,49,93,Y,6,L,Mortgage,HI,067479836,EWOS83261183423670,Bachelor,A,Minor Loss,Other,1,1,CA,Fremont,0,AGENT00139,
2020-11-06 00:00:00,TXN00003922,A00001123,PLC00005100,2016-03-27,2020-10-20,2020-10-25,Travel,84.78,3000,Walter Houck,5754 Belleau Drive,,Montgomery,AL,36117,765-27-1832,Y,37,101,N,5,M,Rent,HI,089098567,MGJU75987670588413,Masters,A,Total Loss,Ambulance,1,1,CT,Manchester,15,AGENT00673,VNDR00156
2020-11-07 00:00:00,TXN00003923,A00007350,PLC00008369,2011-12-08,2020-10-29,2020-11-01,Mobile,7.1,200,Noelle Mcdonald,9030 Pennington PIace,,Montgomery,AL,36117,379-36-6853,Y,26,103,N,6,M,Mortgage,LI,095101888,CTUI79133175518287,Bachelor,A,Minor Loss,None,1,1,CO,Arvada,20,AGENT01044,
2020-11-07 00:00:00,TXN00003924,A00005629,PLC00007910,2015-07-01,2020-11-06,2020-11-06,Property,142.65,39000,Kenneth Joyce,1938 Arcadian Street,,Savannah,GA,31405,595-49-4195,N,63,92,Y,3,M,Own,MI,049612967,LCZB02120783907388,High School,A,Major Loss,Other,1,1,CT,Manchester,3,AGENT01178,VNDR00261
2020-11-07 00:00:00,TXN00003925,A00002360,PLC00008963,2013-11-06,2020-11-03,2020-11-04,Travel,78.82,5000,Julie Brown,5620 Lilly Street,,Panama City,FL,32404,036-78-4205,Y,35,89,Y,3,M,Own,MI,059006097,ROQT82448671898594,Bachelor,A,Major Loss,Other,0,1,AR,Fayetteville,9,AGENT00391,VNDR00546
2020-11-07 00:00:00,TXN00003926,A00002219,PLC00003696,2018-01-15,2020-11-03,2020-11-04,Travel,81.25,2000,Ryan Hewes,3720 West 86th Avenue,APT F,Anchorage,AK,99502,003-39-0721,Y,29,97,Y,2,H,Mortgage,MI,028006507,BXBU35347966819373,College,A,Total Loss,Ambulance,1,1,MD,Crofton,11,AGENT01146,VNDR00594
2020-11-07 00:00:00,TXN00003927,A00003751,PLC00002684,2016-05-04,2020-10-24,2020-10-29,Motor,90.53,2000,Melissa Stclair,10819 Bluegrass Parkway,,Jeffersontown,KY,40299,364-95-2977,Y,44,91,Y,6,H,Rent,LI,043007549,DLOV04076998824083,Bachelor,A,Major Loss,Police,0,0,MA,Worcester,0,AGENT00949,
2020-11-07 00:00:00,TXN00003928,A00002688,PLC00005724,2016-04-21,2020-10-21,2020-10-26,Motor,78.13,3000,Neal Evans,849 East Victoria Street,#204,Carson,CA,90746,129-12-1347,Y,58,99,Y,3,M,Own,LI,120075973,ZFER06028715417055,High School,A,Minor Loss,Ambulance,0,1,MA,Barnstable,16,AGENT00515,
2020-11-07 00:00:00,TXN00003929,A00005387,PLC00009228,2018-09-06,2020-10-30,2020-11-02,Health,111.31,15000,Nicole Nelson,3919 Landherr Drive,,Louisville,KY,40299,176-22-0332,N,51,105,Y,7,M,Own,MI,028087911,RJNK04905173499989,Masters,D,Minor Loss,Police,0,1,MA,Newton,23,AGENT00292,VNDR00206
2020-11-07 00:00:00,TXN00003930,A00001280,PLC00001656,2017-05-11,2020-10-24,2020-10-29,Mobile,11.52,500,Malvina Foster,115 Maple Street,,Manchester,CT,06040,102-24-8710,Y,48,49,Y,7,L,Mortgage,MI,080601885,KDGH00918140871484,NA,A,Total Loss,Ambulance,1,1,GA,Savannah,7,AGENT00831,
2020-11-07 00:00:00,TXN00003931,A00003370,PLC00002661,2013-12-30,2020-10-20,2020-10-25,Life,93.06,75000,Gail Ollis,1780 142nd Avenue,,San Leandro,CA,94578,075-87-0378,N,31,31,Y,3,L,Mortgage,HI,111225347,QEKY42029799344568,NA,A,Total Loss,Ambulance,1,1,GA,Calhoun,20,AGENT00020,VNDR00256
2020-11-07 00:00:00,TXN00003932,A00001866,PLC00007902,2015-12-17,2020-10-27,2020-11-01,Health,122.18,18000,Roland Jones,3114 US Highway 98,,Mexico Beach,FL,32456,326-99-9455,N,50,27,N,6,L,Rent,HI,081094857,ASSB13099899985526,High School,A,Total Loss,Ambulance,0,1,MD,Pasadena,2,AGENT00227,
2020-11-07 00:00:00,TXN00003933,A00004383,PLC00009352,2013-02-20,2020-11-01,2020-11-03,Motor,114.01,6000,Kimberly Smith,319 Elderwood Court,,Annapolis,MD,21409,699-69-7582,N,25,47,Y,6,L,Rent,HI,079195726,CRGE23403553364751,Bachelor,A,Minor Loss,Ambulance,1,1,CT,Manchester,1,AGENT00320,VNDR00282
2020-11-07 00:00:00,TXN00003934,A00002656,PLC00003249,2017-01-19,2020-11-04,2020-11-04,Life,97.41,95000,James Cancelliere,5201 North Miller Avenue,,Oklahoma City,OK,73112,163-64-5777,Y,32,67,Y,5,M,Mortgage,HI,054850743,VOUM52078217795537,High School,A,Minor Loss,Police,1,1,VT,Colchester,10,AGENT00756,
2020-11-07 00:00:00,TXN00003935,A00001430,PLC00007320,2010-08-11,2020-10-23,2020-10-28,Travel,87.76,3000,Arturo Vandamme,1742 Allerford Drive,,Hanover,MD,21076,470-70-8431,N,63,16,Y,4,M,Rent,LI,108030587,XYEU03340145826689,NA,A,Major Loss,Other,1,1,TN,Nashville,18,AGENT00187,
2020-11-07 00:00:00,TXN00003936,A00009318,PLC00003431,2014-07-18,2020-10-28,2020-10-31,Life,70.1,22000,Danielle Hetzler,22062 Cameron Street,,Castro Valley,CA,94546,431-72-4484,Y,31,67,Y,3,M,Mortgage,MI,030174171,RETP48338638655996,NA,A,Major Loss,Police,1,1,MD,Glen Burnie,16,AGENT00161,
2020-11-07 00:00:00,TXN00003937,A00003892,PLC00003614,2014-11-18,2020-10-26,2020-10-31,Health,159.45,5000,Reynaldo Hopper,6515 West Poinsettia Drive,,Glendale,AZ,85304,710-17-5234,N,63,101,Y,7,M,Rent,MI,035188382,EZOF98409720040428,High School,A,Minor Loss,Ambulance,1,1,AK,Anchorage,21,AGENT01043,
2020-11-07 00:00:00,TXN00003938,A00008917,PLC00000074,2018-12-13,2020-11-03,2020-11-04,Life,66.62,60000,Rachel Rogers,316 20th Street Northeast,,Washington,DC,20002,340-73-8781,Y,38,51,Y,2,H,Mortgage,HI,030581719,ROVY61267669800723,Bachelor,A,Total Loss,None,1,0,DC,Washington,9,AGENT00319,VNDR00349
2020-11-07 00:00:00,TXN00003939,A00006948,PLC00001095,2019-12-20,2020-10-28,2020-10-31,Property,136.87,18000,Esther Watkins,3162 Martin Luther King Junior Boulevard,#2,Fayetteville,AR,72704,560-43-0337,Y,27,53,Y,3,L,Rent,MI,053638131,VRUL65568904599149,Masters,A,Minor Loss,Ambulance,0,0,TN,Nashville,21,AGENT00965,
2020-11-07 00:00:00,TXN00003940,A00002341,PLC00000515,2013-07-21,2020-11-05,2020-11-05,Life,56.14,82000,Antonio Jordan,4 Marsh Haven Lane,,Savannah,GA,31411,745-32-8335,N,26,22,Y,3,L,Own,MI,013213813,SQEE81612650764355,Bachelor,A,Minor Loss,Other,1,1,MA,Springfield,15,AGENT00047,
2020-11-07 00:00:00,TXN00003941,A00007923,PLC00004376,2011-04-29,2020-10-20,2020-10-25,Property,103.01,25000,Micheal Reed,204 Blue Hills Drive,,Nashville,TN,37214,628-90-3491,Y,35,77,N,7,L,Rent,LI,010899450,ZRGZ93457766566021,Bachelor,A,Minor Loss,Ambulance,1,1,AL,Montgomery,6,AGENT01124,VNDR00144
2020-11-07 00:00:00,TXN00003942,A00007036,PLC00007824,2017-03-18,2020-11-05,2020-11-05,Motor,117.5,6000,Willie Cribb,1309 Graniteville Road,,Williamstown,VT,05679,230-11-1178,N,52,61,Y,6,L,Rent,LI,028777030,GDQF14868284755489,Bachelor,A,Major Loss,Police,1,0,AZ,Glendale,13,AGENT00834,VNDR00229
2020-11-07 00:00:00,TXN00003943,A00005825,PLC00007114,2011-01-10,2020-10-31,2020-11-02,Health,189.34,1000,Tyler Jesus,4001 19th Place Northeast,,Washington,DC,20018,173-50-0316,Y,59,105,Y,5,H,Rent,MI,033278155,EBTV75140118024186,Bachelor,A,Major Loss,Other,1,1,TN,Nashville,17,AGENT00658,VNDR00462
2020-11-07 00:00:00,TXN00003944,A00007850,PLC00006861,2018-08-31,2020-11-05,2020-11-05,Motor,119.49,1000,John Heyward,901 Samson Road,,Saint Albans City,VT,05478,252-75-0159,Y,34,118,Y,3,L,Mortgage,HI,022791423,BAVF45955787867923,Bachelor,A,Minor Loss,Ambulance,1,0,DC,Washington,4,AGENT00377,VNDR00106
2020-11-08 00:00:00,TXN00003945,A00002692,PLC00004454,2018-04-15,2020-11-01,2020-11-03,Travel,89.51,2000,Marie Mohler,8521 Crystal Street,,Anchorage,AK,99502,808-96-8149,N,51,64,Y,2,M,Own,HI,121181840,WAWE05399289114903,Bachelor,D,Minor Loss,Ambulance,0,1,FL,Lynn Haven,0,AGENT00109,
2020-11-08 00:00:00,TXN00003946,A00002836,PLC00009436,2012-04-25,2020-10-29,2020-11-01,Life,90.76,65000,Mike Clifton,6369 West 70th Drive,,Arvada,CO,80003,324-41-5063,N,46,55,Y,2,H,Rent,HI,017935362,OZCB77377611990191,Bachelor,A,Total Loss,Police,1,1,CT,Manchester,5,AGENT00406,VNDR00509
2020-11-08 00:00:00,TXN00003947,A00003207,PLC00005346,2015-07-26,2020-10-22,2020-10-27,Health,101.12,17000,Leila Jones,9346 West 66th Place,,Arvada,CO,80004,881-81-9521,Y,55,68,Y,6,L,Mortgage,MI,037145912,RQPS94710158626051,Bachelor,A,Major Loss,None,1,0,CA,Orange,8,AGENT00286,
2020-11-08 00:00:00,TXN00003948,A00007345,PLC00008139,2016-05-20,2020-11-06,2020-11-06,Mobile,8.98,700,Christopher Yoo,5128 West Carol Avenue,,Glendale,AZ,85302,688-65-0096,N,27,85,Y,5,M,Mortgage,MI,103915076,JQCX09652684988374,Bachelor,A,Major Loss,Police,0,1,CO,Arvada,19,AGENT00655,
2020-11-08 00:00:00,TXN00003949,A00000632,PLC00009603,2011-06-16,2020-10-27,2020-11-01,Travel,62.87,3000,Diane Pujol,5038 North Cimarron Drive,,Beverly Hills,FL,34465,231-14-0089,Y,42,87,Y,7,M,Rent,LI,015379632,AHES10648484719412,Bachelor,A,Major Loss,Ambulance,1,0,AZ,Glendale,19,AGENT00173,VNDR00163
2020-11-08 00:00:00,TXN00003950,A00001806,PLC00006230,2019-05-04,2020-10-25,2020-10-30,Life,63.22,84000,Jason Mcfadden,1405 Tolkien Drive,,Conway,AR,72034,554-73-2727,Y,47,47,Y,7,L,Rent,MI,098785104,WTCP59923408598332,Bachelor,A,Total Loss,Other,0,1,CA,Fremont,12,AGENT00968,VNDR00180
2020-11-08 00:00:00,TXN00003951,A00002108,PLC00001700,2014-04-15,2020-10-22,2020-10-27,Property,155.55,40000,Roxanne Potts,105 Gilmore Street,,Glen Burnie,MD,21061,556-30-8659,Y,44,113,Y,7,H,Mortgage,HI,129813000,UANY12976672852580,PhD,A,Minor Loss,None,0,1,AZ,Glendale,15,AGENT00123,VNDR00316
2020-11-08 00:00:00,TXN00003952,A00007731,PLC00004938,2018-01-18,2020-10-19,2020-10-24,Life,96.02,60000,Roy Daly,7817 Moose Run Circle,,Anchorage,AK,99507,222-90-8962,Y,28,18,Y,5,L,Mortgage,MI,068399889,GNCP66631909624234,High School,D,Major Loss,Police,1,1,GA,Savannah,12,AGENT01007,VNDR00432
2020-11-08 00:00:00,TXN00003953,A00001511,PLC00008418,2015-12-10,2020-10-20,2020-10-25,Health,183.9,15000,Robbie Maxwell,3718 Bay Tree Road,,Lynn Haven,FL,32444,631-12-7805,Y,32,65,Y,3,L,Own,LI,080871835,NGJT75492725709193,MD,A,Total Loss,None,1,1,CO,Arvada,16,AGENT01032,VNDR00483
2020-11-08 00:00:00,TXN00003954,A00003332,PLC00007167,2012-04-17,2020-10-21,2020-10-26,Health,167.85,19000,James Poteat,3770 North Front Street,,Fayetteville,AR,72703,559-18-2162,Y,59,52,N,2,M,Mortgage,MI,022579784,FUBF45064117392450,Bachelor,A,Major Loss,Ambulance,1,0,AL,Montgomery,8,AGENT00854,VNDR00171
2020-11-08 00:00:00,TXN00003955,A00004265,PLC00006019,2016-11-08,2020-10-29,2020-11-01,Property,108.65,34000,Arthur Isaksen,1219 North Storer Avenue,#66,Fayetteville,AR,72703,732-95-1381,Y,28,102,Y,2,L,Mortgage,MI,125649168,YIQZ32766892257447,Bachelor,A,Major Loss,Ambulance,1,1,FL,Panama City Beach,5,AGENT00525,VNDR00355
2020-11-08 00:00:00,TXN00003956,A00000301,PLC00008757,2010-06-19,2020-10-21,2020-10-26,Life,51.32,32000,George Andreozzi,309 Water Street,,North Little Rock,AR,72117,824-36-5734,Y,49,66,Y,6,M,Own,MI,065201051,PGQG07643579008796,High School,A,Total Loss,Ambulance,0,0,CT,Manchester,3,AGENT00500,VNDR00477
2020-11-08 00:00:00,TXN00003957,A00009123,PLC00009661,2015-08-26,2020-10-19,2020-10-24,Property,135.01,13000,Linda Twitty,31 Yosemite Avenue,,Oakland,CA,94611,869-41-0538,Y,64,64,Y,5,L,Mortgage,MI,079054113,WHQR20033198689327,PhD,A,Total Loss,None,1,1,CT,Manchester,2,AGENT00960,
2020-11-08 00:00:00,TXN00003958,A00000175,PLC00007483,2013-11-01,2020-10-26,2020-10-31,Mobile,7.0,600,Julia Blanton,18 Cambridge Street,,Manchester,CT,06042,271-63-7709,Y,56,60,Y,5,L,Own,LI,035501448,RPHF09708174883057,Masters,A,Major Loss,Ambulance,1,1,GA,Savannah,22,AGENT00021,
2020-11-08 00:00:00,TXN00003959,A00002567,PLC00008211,2017-01-23,2020-10-24,2020-10-29,Property,105.42,28000,Eula Delgado,6912 Sunrise Drive,,Panama City,FL,32407,709-39-8629,N,34,19,Y,3,L,Rent,MI,093871576,WQHS65959023327952,Bachelor,A,Major Loss,Ambulance,1,1,MD,Annapolis,3,AGENT00205,VNDR00335
2020-11-08 00:00:00,TXN00003960,A00004855,PLC00004044,2014-07-12,2020-10-27,2020-11-01,Life,80.28,16000,Magaly Smith,3600 San Sebastian Court,,Punta Gorda,FL,33950,821-71-7897,N,61,7,Y,4,L,Rent,MI,078251441,XOMF06778414811240,NA,A,Minor Loss,None,0,0,KY,Louisville,6,AGENT00394,VNDR00287
2020-11-08 00:00:00,TXN00003961,A00002581,PLC00006525,2014-07-10,2020-10-26,2020-10-31,Life,76.77,77000,Mindy Horr,3384 North Southridge Drive,,Fayetteville,AR,72703,134-36-4888,N,38,29,Y,3,L,Mortgage,HI,113356243,HEFO55672147342027,Bachelor,A,Minor Loss,Police,1,0,CO,Arvada,11,AGENT00380,VNDR00203
2020-11-08 00:00:00,TXN00003962,A00001624,PLC00000236,2012-12-26,2020-11-04,2020-11-05,Motor,96.97,2000,Allan Newton,922 Judge Court East,,West River,MD,20778,899-11-6657,Y,38,10,Y,6,M,Own,LI,121811550,GXSL85180457274730,High School,A,Minor Loss,Police,1,1,CA,Union City,11,AGENT00259,VNDR00359
2020-11-08 00:00:00,TXN00003963,A00006512,PLC00004472,2020-01-25,2020-10-23,2020-10-28,Health,128.01,15000,James Poloskey,6391 West 60th Avenue,#210,Arvada,CO,80003,192-06-2696,Y,57,31,Y,6,H,Mortgage,HI,088151191,HVHR14210138850145,Bachelor,A,Total Loss,Police,0,0,DC,Washington,22,AGENT00402,VNDR00597
2020-11-08 00:00:00,TXN00003964,A00003308,PLC00003837,2016-12-22,2020-10-24,2020-10-29,Mobile,8.7,600,Jacob Nieman,31250 Courthouse Drive,,Union City,CA,94587,172-25-9839,Y,51,80,Y,6,L,Own,MI,098968484,XPZT44222578182664,Bachelor,A,Minor Loss,Ambulance,1,1,AL,Montgomery,14,AGENT00041,
2020-11-08 00:00:00,TXN00003965,A00007761,PLC00009893,2015-10-02,2020-10-23,2020-10-28,Property,135.12,39000,Ava Robles,16572 East Wyman Road,,Fayetteville,AR,72701,350-21-5681,Y,37,108,Y,7,H,Rent,MI,079664480,THYZ33393867169965,Bachelor,A,Major Loss,None,1,1,MD,Arnold,6,AGENT00001,VNDR00440
2020-11-08 00:00:00,TXN00003966,A00001917,PLC00005910,2012-11-23,2020-11-02,2020-11-04,Property,159.61,34000,David Feagin,37 Fieldside Drive,,Groton,CT,06340,345-03-6088,Y,60,38,Y,3,L,Rent,MI,050261886,JCKP86812058608019,Masters,A,Minor Loss,Ambulance,1,0,CT,Manchester,15,AGENT01180,VNDR00156
2020-11-08 00:00:00,TXN00003967,A00006906,PLC00005779,2017-07-28,2020-10-19,2020-10-24,Property,150.53,35000,Erma Gardner,85 Hokum Rock Road,,Dennis,MA,02638,136-77-8304,N,28,13,Y,3,H,Mortgage,LI,115223853,OGAR41636545947083,Bachelor,A,Total Loss,Other,0,0,AL,Montgomery,6,AGENT00942,VNDR00019
2020-11-08 00:00:00,TXN00003968,A00001875,PLC00006076,2015-02-27,2020-11-05,2020-11-05,Motor,107.17,1000,Mary Timchula,7 Oliver Street,#2,Athol,MA,01331,540-95-1476,N,46,53,Y,7,L,Mortgage,LI,041612282,GSBP99018538458376,College,A,Major Loss,Ambulance,1,0,VT,Washington,23,AGENT00575,VNDR00375
2020-11-08 00:00:00,TXN00003969,A00005025,PLC00003044,2013-02-25,2020-10-31,2020-11-03,Health,101.81,2000,Esther Deleon,244 La Normandy Drive,,Louisville,KY,40223,056-89-6225,Y,41,40,Y,6,L,Rent,MI,015805708,SSFL91504425197006,Masters,A,Major Loss,None,1,1,KY,Louisville,20,AGENT00485,VNDR00458
2020-11-08 00:00:00,TXN00003970,A00001054,PLC00002269,2017-12-24,2020-11-06,2020-11-06,Motor,76.5,4000,Katelyn Castro,235 17th Street Southeast,,Washington,DC,20003,553-83-1240,Y,33,56,Y,6,L,Mortgage,HI,076483606,VTJX39028314600527,High School,A,Total Loss,Other,1,1,OK,Oklahoma City,20,AGENT00352,VNDR00583
2020-11-08 00:00:00,TXN00003971,A00007846,PLC00003706,2014-04-15,2020-10-26,2020-10-31,Mobile,10.81,700,Justin Lee,8507 Lorento Street,,Panama City Beach,FL,32408,218-32-7721,Y,47,11,Y,7,H,Mortgage,LI,043272523,YXAC10323317902342,MD,A,Total Loss,Ambulance,0,0,AR,Fayetteville,18,AGENT01014,VNDR00252
2020-11-08 00:00:00,TXN00003972,A00009497,PLC00007108,2014-05-24,2020-11-06,2020-11-06,Mobile,7.32,500,Michael Leyva,4712 Rock Creek Road,,Ardmore,OK,73401,665-83-5912,Y,53,101,Y,4,L,Mortgage,LI,054674550,VPPC20136484486990,Bachelor,A,Total Loss,Police,1,1,MD,North Beach,23,AGENT00347,
2020-11-08 00:00:00,TXN00003973,A00003195,PLC00004310,2015-05-26,2020-10-26,2020-10-31,Property,116.99,28000,Doris Ransbottom,319 Elderwood Court,,Annapolis,MD,21409,157-09-5697,Y,46,79,Y,3,H,Own,LI,084690054,OCMZ64200125574470,Bachelor,A,Total Loss,None,0,1,AL,Montgomery,23,AGENT00966,VNDR00406
2020-11-08 00:00:00,TXN00003974,A00008071,PLC00009862,2015-10-15,2020-11-04,2020-11-05,Property,141.96,32000,Shelley Edwards,5170 Hickory Hollow Parkway,#935,Nashville,TN,37013,090-66-2734,Y,29,66,Y,4,L,Mortgage,MI,032527700,OBVY68687644218070,Bachelor,A,Minor Loss,Ambulance,1,1,MD,Severn,3,AGENT00287,VNDR00023
2020-11-08 00:00:00,TXN00003975,A00008128,PLC00006406,2016-03-14,2020-10-21,2020-10-26,Motor,88.37,4000,Mary Neese,1528 Spruce Street,M,Berkeley,CA,94709,224-84-7833,N,28,94,Y,5,L,Rent,LI,082036283,PSUG20649194523828,College,A,Total Loss,Police,1,1,TN,Nashville,2,AGENT00112,VNDR00029
2020-11-08 00:00:00,TXN00003976,A00009473,PLC00003860,2013-03-16,2020-10-28,2020-11-02,Mobile,6.63,700,Patrick Serrano,1303 Buckingham Court,,Louisville,KY,40118,168-35-0493,N,62,57,Y,4,M,Mortgage,MI,053620314,EZSW05480318337393,NA,A,Major Loss,Ambulance,1,1,GA,Savannah,0,AGENT00854,
2020-11-08 00:00:00,TXN00003977,A00000629,PLC00009008,2013-10-03,2020-10-20,2020-10-25,Travel,70.29,2000,Richard Barrio,4401 Burlington Place Northwest,,Washington,DC,20016,821-06-3136,N,58,72,Y,7,M,Rent,LI,030711796,KWCH59358541301086,PhD,A,Minor Loss,None,1,1,CA,Eureka,17,AGENT01172,VNDR00023
2020-11-08 00:00:00,TXN00003978,A00002411,PLC00009284,2013-10-05,2020-11-01,2020-11-03,Mobile,11.11,500,Ray Biro,1125 West 41st Street,,Savannah,GA,31415,256-17-5679,Y,44,76,Y,5,M,Own,HI,061687585,DEUF56930380323883,Bachelor,A,Minor Loss,Police,1,1,OK,Oklahoma City,23,AGENT00637,VNDR00211
2020-11-08 00:00:00,TXN00003979,A00000584,PLC00006441,2011-01-19,2020-11-01,2020-11-03,Travel,68.44,4000,Ruth Boman,1879 South Cherry Hills Drive,,Fayetteville,AR,72701,105-77-0159,Y,58,99,Y,5,H,Own,MI,107218410,DRKX27227799584561,Bachelor,A,Minor Loss,Other,0,1,AR,Fayetteville,21,AGENT00327,VNDR00538
2020-11-08 00:00:00,TXN00003980,A00000732,PLC00000054,2017-11-08,2020-10-30,2020-11-02,Health,107.45,15000,Tom Cohen,102 Derondo Street,,Panama City Beach,FL,32413,615-40-4342,N,40,75,Y,2,M,Rent,LI,050475258,WXHU33865781892574,High School,A,Major Loss,None,1,1,AZ,Glendale,20,AGENT01195,VNDR00443
2020-11-08 00:00:00,TXN00003981,A00006481,PLC00008628,2016-06-21,2020-10-31,2020-11-03,Motor,74.06,8000,Harriet Goode,2201 Marks Mill Lane,,Fayetteville,AR,72703,158-19-8887,Y,49,21,Y,6,M,Own,LI,022177306,SBWE80303707400896,Bachelor,A,Minor Loss,Police,1,1,DC,Washington,22,AGENT01090,VNDR00453
2020-11-08 00:00:00,TXN00003982,A00006187,PLC00001094,2018-03-05,2020-11-07,2020-11-07,Life,85.2,52000,Clifford Neer,2500 Snowdoun Chambers Road,,Montgomery,AL,36105,105-13-1963,Y,40,41,Y,7,M,Own,MI,030094691,UOTA90703117942147,Bachelor,A,Major Loss,Other,1,1,MA,Yarmouth,21,AGENT00387,VNDR00251
2020-11-08 00:00:00,TXN00003983,A00000128,PLC00006800,2019-06-12,2020-10-26,2020-10-31,Life,80.94,43000,Harold Fosmire,707 Leaning Oaks Drive,,Savannah,GA,31410,640-90-7209,Y,60,26,Y,2,L,Rent,HI,018005068,MZRR34731595260451,PhD,A,Major Loss,Ambulance,1,1,CO,Arvada,23,AGENT00102,
2020-11-09 00:00:00,TXN00003984,A00006233,PLC00002548,2016-05-01,2020-10-31,2020-11-03,Life,59.9,44000,Dorthea Policare,8521 Crystal Street,,Anchorage,AK,99502,495-89-5872,Y,47,69,Y,4,M,Rent,MI,084111753,ZSWB82683872912345,Masters,A,Major Loss,Ambulance,1,0,DC,Washington,23,AGENT00598,VNDR00362
2020-11-09 00:00:00,TXN00003985,A00007686,PLC00006208,2018-11-02,2020-10-27,2020-11-01,Life,57.92,57000,Jason Garrison,425 Middle Turnpike East,,Manchester,CT,06040,668-58-2501,Y,33,48,Y,5,L,Mortgage,LI,102817560,XIRU27994673768680,Bachelor,A,Total Loss,Police,1,1,AR,Fayetteville,9,AGENT00219,VNDR00254
2020-11-09 00:00:00,TXN00003986,A00003425,PLC00009516,2014-12-22,2020-11-03,2020-11-05,Motor,114.7,9000,Roy Fitzgerald,4079 North Sunflower Circle,,Fayetteville,AR,72703,797-87-1263,Y,53,31,Y,2,H,Mortgage,HI,047751163,OMJH74106963706656,Bachelor,A,Major Loss,Ambulance,0,1,CA,Pismo Beach,6,AGENT01039,VNDR00005
